,,,,,,Daily Price Report-01-01-2021 to 31-12-2021 for Maharashtra,,,,,
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,400.00,"1,225.00",850.00,Rs./Quintal,25-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,400.00,"1,000.00",800.00,Rs./Quintal,23-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,375.00,900.00,635.00,Rs./Quintal,21-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,375.00,875.00,625.00,Rs./Quintal,20-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,750.00,500.00,Rs./Quintal,14-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,050.00",750.00,Rs./Quintal,07-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,"1,000.00","2,500.00","1,800.00",Rs./Quintal,06-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,000.00",750.00,Rs./Quintal,05-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,500.00","1,000.00",Rs./Quintal,03-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,125.00",750.00,Rs./Quintal,02-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,250.00",750.00,Rs./Quintal,01-03-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,250.00",750.00,Rs./Quintal,28-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,250.00",750.00,Rs./Quintal,27-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,100.00,225.00,150.00,Rs./Quintal,26-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,800.00,625.00,Rs./Quintal,25-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,125.00",750.00,Rs./Quintal,24-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,125.00",750.00,Rs./Quintal,23-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,250.00",850.00,Rs./Quintal,22-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,250.00",850.00,Rs./Quintal,21-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,125.00",750.00,Rs./Quintal,19-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,250.00",750.00,Rs./Quintal,17-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"2,000.00","1,250.00",Rs./Quintal,14-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"2,000.00","1,250.00",Rs./Quintal,13-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,400.00,"1,500.00","1,000.00",Rs./Quintal,09-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,400.00,"1,250.00",850.00,Rs./Quintal,07-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,200.00,"1,150.00",800.00,Rs./Quintal,04-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,350.00,"1,075.00",875.00,Rs./Quintal,03-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,375.00,"1,125.00",850.00,Rs./Quintal,02-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,375.00,"1,250.00",850.00,Rs./Quintal,01-02-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,900.00,650.00,Rs./Quintal,29-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,750.00,500.00,Rs./Quintal,27-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,"1,250.00",850.00,Rs./Quintal,26-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,850.00,550.00,Rs./Quintal,25-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,750.00,450.00,Rs./Quintal,24-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,750.00,450.00,Rs./Quintal,23-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,600.00,400.00,Rs./Quintal,22-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,600.00,400.00,Rs./Quintal,20-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,650.00,400.00,Rs./Quintal,19-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,600.00,400.00,Rs./Quintal,18-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,600.00,400.00,Rs./Quintal,17-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,750.00,500.00,Rs./Quintal,16-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,700.00,450.00,Rs./Quintal,13-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,"1,125.00",750.00,Rs./Quintal,04-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,"1,250.00",750.00,Rs./Quintal,03-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,250.00,"1,125.00",750.00,Rs./Quintal,02-01-2021
Maharashtra,Nashik,Nasik APMC,Vegetables,Tomato,Other,FAQ,500.00,"1,750.00","1,250.00",Rs./Quintal,01-01-2021

