Date,State,Price
2022-08-07,Delhi,1550.0
2022-08-07,Karnataka,600.0
2022-08-07,Maharashtra,1000.0
2022-08-08,Delhi,1824.0
2022-08-08,Karnataka,600.0
2022-08-08,Maharashtra,750.0
2022-08-09,Delhi,1716.0
2022-08-09,Karnataka,730.0
2022-08-09,Maharashtra,875.0
2022-08-10,Delhi,1489.5
2022-08-10,Karnataka,1070.0
2022-08-10,Maharashtra,1000.0
2022-08-11,Delhi,1300.0
2022-08-11,Karnataka,1000.0
2022-08-11,Maharashtra,1125.0
2022-08-12,Delhi,1974.0
2022-08-12,Karnataka,1000.0
2022-08-12,Maharashtra,1250.0
2022-08-13,Delhi,1897.3333333333333
2022-08-13,Karnataka,670.0
2022-08-13,Maharashtra,1000.0
2022-08-14,Delhi,2100.0
2022-08-14,Karnataka,1000.0
2022-08-14,Maharashtra,900.0
2022-08-15,Delhi,1916.0
2022-08-15,Karnataka,1000.0
2022-08-15,Maharashtra,1250.0
2022-08-16,Delhi,1764.0
2022-08-16,Karnataka,1070.0
2022-08-16,Maharashtra,875.0
2022-08-17,Delhi,1413.0
2022-08-17,Karnataka,870.0
2022-08-17,Maharashtra,900.0
2022-08-18,Delhi,1608.6666666666667
2022-08-18,Karnataka,670.0
2022-08-19,Delhi,1542.0
2022-08-19,Karnataka,870.0
2022-08-19,Maharashtra,1000.0
2022-08-20,Delhi,1913.0
2022-08-20,Karnataka,930.0
2022-08-20,Maharashtra,800.0
2022-08-21,Delhi,1600.0
2022-08-21,Karnataka,800.0
2022-08-22,Delhi,1440.6666666666667
2022-08-22,Karnataka,800.0
2022-08-22,Maharashtra,800.0
2022-08-23,Delhi,1507.3333333333333
2022-08-23,Karnataka,870.0
2022-08-23,Maharashtra,1000.0
2022-08-24,Delhi,1311.0
2022-08-24,Karnataka,800.0
2022-08-24,Maharashtra,875.0
2022-08-25,Delhi,1540.6666666666667
2022-08-25,Karnataka,730.0
2022-08-26,Delhi,1640.6666666666667
2022-08-26,Karnataka,800.0
2022-08-27,Delhi,1840.6666666666667
2022-08-27,Karnataka,800.0
2022-08-28,Delhi,1800.0
2022-08-28,Karnataka,870.0
2022-08-29,Delhi,1688.6666666666667
2022-08-29,Karnataka,1000.0
2022-08-29,Maharashtra,1000.0
2022-08-30,Delhi,1755.3333333333333
2022-08-30,Karnataka,1070.0
2022-08-30,Maharashtra,875.0
2022-08-31,Delhi,1403.5
2022-08-31,Karnataka,1000.0
2022-08-31,Maharashtra,950.0
2022-09-01,Delhi,1603.5
2022-09-01,Karnataka,1330.0
2022-09-02,Delhi,2060.5
2022-09-02,Karnataka,1330.0
2022-09-03,Delhi,2532.0
2022-09-03,Karnataka,1530.0
2022-09-04,Delhi,2100.0
2022-09-04,Karnataka,1470.0
2022-09-04,Maharashtra,1625.0
2022-09-05,Delhi,2575.6666666666665
2022-09-05,Karnataka,1670.0
2022-09-06,Delhi,2583.3333333333335
2022-09-06,Karnataka,1870.0
2022-09-06,Maharashtra,1250.0
2022-09-07,Delhi,2275.0
2022-09-07,Karnataka,1330.0
2022-09-07,Maharashtra,1000.0
2022-09-08,Delhi,2550.0
2022-09-08,Karnataka,1200.0
2022-09-09,Delhi,2345.6666666666665
2022-09-09,Karnataka,1330.0
2022-09-10,Delhi,2345.6666666666665
2022-09-10,Karnataka,1200.0
2022-09-11,Delhi,2150.0
2022-09-11,Karnataka,1270.0
2022-09-12,Delhi,2665.0
2022-09-12,Karnataka,1330.0
2022-09-13,Delhi,2865.0
2022-09-13,Karnataka,1470.0
2022-09-13,Maharashtra,2000.0
2022-09-14,Delhi,2543.5
2022-09-14,Karnataka,1470.0
2022-09-14,Maharashtra,1500.0
2022-09-15,Delhi,2736.6666666666665
2022-09-15,Karnataka,1670.0
2022-09-15,Maharashtra,1375.0
2022-09-16,Delhi,3166.5
2022-09-16,Karnataka,1730.0
2022-09-17,Delhi,3066.5
2022-09-17,Karnataka,1670.0
2022-09-18,Delhi,2800.0
2022-09-18,Karnataka,1670.0
2022-09-18,Maharashtra,1750.0
2022-09-19,Delhi,2648.3333333333335
2022-09-19,Karnataka,1930.0
2022-09-20,Delhi,2764.0
2022-09-20,Karnataka,1670.0
2022-09-21,Delhi,2346.0
2022-09-21,Karnataka,1470.0
2022-09-21,Maharashtra,1750.0
2022-09-22,Delhi,2846.0
2022-09-22,Karnataka,1330.0
2022-09-22,Maharashtra,1500.0
2022-09-23,Delhi,2630.6666666666665
2022-09-23,Karnataka,1400.0
2022-09-24,Delhi,2453.0
2022-09-24,Karnataka,1470.0
2022-09-25,Delhi,2600.0
2022-09-25,Karnataka,1530.0
2022-09-26,Delhi,2764.0
2022-09-27,Delhi,3064.0
2022-09-27,Karnataka,1670.0
2022-09-27,Maharashtra,2000.0
2022-09-28,Delhi,2595.0
2022-09-28,Karnataka,1330.0
2022-09-28,Maharashtra,1500.0
2022-09-29,Delhi,2371.0
2022-09-29,Karnataka,1400.0
2022-09-29,Maharashtra,2000.0
2022-09-30,Delhi,2504.3333333333335
2022-09-30,Karnataka,1330.0
2022-09-30,Maharashtra,1500.0
2022-10-01,Delhi,2571.0
2022-10-01,Karnataka,1530.0
2022-10-01,Maharashtra,1875.0
2022-10-02,Delhi,2600.0
2022-10-02,Karnataka,1670.0
2022-10-02,Maharashtra,2250.0
2022-10-03,Delhi,3340.3333333333335
2022-10-03,Karnataka,1730.0
2022-10-04,Delhi,3173.6666666666665
2022-10-04,Karnataka,1670.0
2022-10-05,Delhi,3273.6666666666665
2022-10-05,Karnataka,1800.0
2022-10-05,Maharashtra,1750.0
2022-10-06,Delhi,3137.6666666666665
2022-10-06,Karnataka,1870.0
2022-10-07,Delhi,2902.5
2022-10-07,Karnataka,1530.0
2022-10-08,Delhi,3152.5
2022-10-08,Karnataka,1670.0
2022-10-09,Delhi,2900.0
2022-10-09,Karnataka,1730.0
2022-10-09,Maharashtra,2000.0
2022-10-10,Delhi,2676.0
2022-10-10,Karnataka,2000.0
2022-10-10,Maharashtra,2125.0
2022-10-11,Delhi,2625.5
2022-10-11,Karnataka,1730.0
2022-10-11,Maharashtra,2250.0
2022-10-12,Delhi,2855.6666666666665
2022-10-12,Karnataka,1800.0
2022-10-12,Maharashtra,2500.0
2022-10-13,Delhi,3087.0
2022-10-13,Karnataka,1870.0
2022-10-13,Maharashtra,2625.0
2022-10-14,Delhi,3557.0
2022-10-14,Karnataka,2000.0
2022-10-15,Delhi,3585.5
2022-10-15,Karnataka,2000.0
2022-10-15,Maharashtra,3000.0
2022-10-16,Delhi,4200.0
2022-10-16,Karnataka,1730.0
2022-10-16,Maharashtra,2500.0
2022-10-17,Delhi,3690.3333333333335
2022-10-17,Karnataka,1870.0
2022-10-18,Delhi,4090.3333333333335
2022-10-18,Karnataka,1670.0
2022-10-19,Delhi,3654.0
2022-10-19,Karnataka,1730.0
2022-10-20,Delhi,3810.3333333333335
2022-10-20,Karnataka,1470.0
2022-10-21,Delhi,3877.0
2022-10-21,Karnataka,1330.0
2022-10-21,Maharashtra,2500.0
2022-10-22,Delhi,3765.5
2022-10-22,Karnataka,1400.0
2022-10-22,Maharashtra,2750.0
2022-10-23,Delhi,3950.0
2022-10-23,Karnataka,1330.0
2022-10-23,Maharashtra,2250.0
2022-10-24,Delhi,3736.0
2022-10-24,Karnataka,1330.0
2022-10-24,Maharashtra,2000.0
2022-10-25,Delhi,3415.3333333333335
2022-10-25,Karnataka,1470.0
2022-10-25,Maharashtra,2000.0
2022-10-26,Delhi,3415.3333333333335
2022-10-26,Karnataka,1200.0
2022-10-26,Maharashtra,2000.0
2022-10-27,Delhi,3348.6666666666665
2022-10-27,Karnataka,1200.0
2022-10-27,Maharashtra,2250.0
2022-10-28,Delhi,3031.6666666666665
2022-10-28,Karnataka,1200.0
2022-10-29,Delhi,2348.0
2022-10-29,Karnataka,1200.0
2022-10-30,Delhi,2600.0
2022-10-30,Karnataka,1130.0
2022-10-30,Maharashtra,1250.0
2022-10-31,Delhi,2493.6666666666665
2022-10-31,Karnataka,870.0
2022-11-01,Delhi,2431.3333333333335
2022-11-01,Karnataka,1000.0
2022-11-01,Maharashtra,1375.0
2022-11-02,Delhi,2398.0
2022-11-02,Karnataka,930.0
2022-11-02,Maharashtra,1250.0
2022-11-03,Delhi,2328.6666666666665
2022-11-03,Karnataka,870.0
2022-11-03,Maharashtra,1000.0
2022-11-04,Delhi,2108.6666666666665
2022-11-04,Karnataka,800.0
2022-11-04,Maharashtra,1000.0
2022-11-05,Delhi,1988.3333333333333
2022-11-05,Karnataka,800.0
2022-11-05,Maharashtra,1125.0
2022-11-06,Delhi,2150.0
2022-11-06,Karnataka,870.0
2022-11-06,Maharashtra,1100.0
2022-11-07,Delhi,2121.6666666666665
2022-11-07,Karnataka,1000.0
2022-11-07,Maharashtra,1000.0
2022-11-08,Delhi,1955.0
2022-11-08,Karnataka,870.0
2022-11-08,Maharashtra,1000.0
2022-11-09,Delhi,1827.0
2022-11-09,Karnataka,800.0
2022-11-09,Maharashtra,750.0
2022-11-10,Delhi,1718.3333333333333
2022-11-10,Karnataka,670.0
2022-11-11,Delhi,1713.5
2022-11-11,Karnataka,600.0
2022-11-12,Delhi,1609.0
2022-11-12,Karnataka,600.0
2022-11-13,Delhi,1700.0
2022-11-13,Karnataka,800.0
2022-11-14,Delhi,1609.0
2022-11-14,Karnataka,800.0
2022-11-14,Maharashtra,250.0
2022-11-15,Delhi,1509.0
2022-11-15,Karnataka,670.0
2022-11-15,Maharashtra,250.0
2022-11-16,Delhi,1261.6666666666667
2022-11-16,Karnataka,670.0
2022-11-16,Maharashtra,350.0
2022-11-17,Delhi,1297.3333333333333
2022-11-17,Karnataka,600.0
2022-11-17,Maharashtra,400.0
2022-11-18,Delhi,1330.6666666666667
2022-11-18,Karnataka,670.0
2022-11-18,Maharashtra,375.0
2022-11-19,Delhi,1330.6666666666667
2022-11-19,Karnataka,600.0
2022-11-19,Maharashtra,350.0
2022-11-20,Delhi,1450.0
2022-11-20,Karnataka,600.0
2022-11-21,Delhi,1397.3333333333333
2022-11-21,Karnataka,670.0
2022-11-21,Maharashtra,375.0
2022-11-22,Delhi,1530.6666666666667
2022-11-22,Karnataka,670.0
2022-11-22,Maharashtra,400.0
2022-11-23,Delhi,1737.5
2022-11-23,Karnataka,600.0
2022-11-23,Maharashtra,400.0
2022-11-24,Delhi,1658.3333333333333
2022-11-24,Karnataka,670.0
2022-11-25,Delhi,1737.5
2022-11-25,Karnataka,600.0
2022-11-25,Maharashtra,500.0
2022-11-26,Delhi,1534.5
2022-11-26,Karnataka,530.0
2022-11-26,Maharashtra,3400.0
2022-11-27,Delhi,2000.0
2022-11-27,Karnataka,600.0
2022-11-28,Delhi,1633.0
2022-11-28,Karnataka,730.0
2022-11-28,Maharashtra,700.0
2022-11-29,Delhi,1699.6666666666667
2022-11-29,Karnataka,800.0
2022-11-29,Maharashtra,700.0
2022-11-30,Delhi,1533.0
2022-11-30,Maharashtra,550.0
2022-12-01,Delhi,1499.6666666666667
2022-12-01,Karnataka,670.0
2022-12-01,Maharashtra,600.0
2022-12-02,Delhi,1666.3333333333333
2022-12-02,Karnataka,670.0
2022-12-02,Maharashtra,2000.0
2022-12-03,Delhi,1499.0
2022-12-03,Karnataka,730.0
2022-12-03,Maharashtra,600.0
2022-12-04,Karnataka,670.0
2022-12-04,Maharashtra,500.0
2022-12-05,Delhi,1510.5
2022-12-05,Karnataka,730.0
2022-12-06,Delhi,1407.0
2022-12-06,Karnataka,600.0
2022-12-07,Delhi,1560.5
2022-12-07,Karnataka,600.0
2022-12-07,Maharashtra,375.0
2022-12-08,Delhi,1455.6666666666667
2022-12-08,Karnataka,530.0
2022-12-09,Delhi,1533.5
2022-12-09,Karnataka,630.0
2022-12-09,Maharashtra,325.0
2022-12-10,Delhi,1325.0
2022-12-10,Karnataka,670.0
2022-12-11,Delhi,1300.0
2022-12-11,Karnataka,1330.0
2022-12-12,Delhi,1391.6666666666667
2022-12-12,Karnataka,1070.0
2022-12-12,Maharashtra,375.0
2022-12-13,Delhi,1491.6666666666667
2022-12-13,Karnataka,870.0
2022-12-13,Maharashtra,400.0
2022-12-14,Delhi,1270.3333333333333
2022-12-14,Karnataka,730.0
2022-12-14,Maharashtra,400.0
2022-12-15,Delhi,1279.3333333333333
2022-12-15,Karnataka,800.0
2022-12-15,Maharashtra,400.0
2022-12-16,Delhi,1379.3333333333333
2022-12-16,Karnataka,870.0
2022-12-17,Delhi,1246.0
2022-12-17,Karnataka,1000.0
2022-12-18,Delhi,1200.0
2022-12-18,Karnataka,1200.0
2022-12-19,Delhi,1055.0
2022-12-19,Karnataka,1000.0
2022-12-19,Maharashtra,375.0
2022-12-20,Delhi,1082.5
2022-12-20,Karnataka,800.0
2022-12-20,Maharashtra,400.0
2022-12-21,Delhi,882.5
2022-12-21,Karnataka,470.0
2022-12-21,Maharashtra,400.0
2022-12-22,Delhi,988.3333333333334
2022-12-22,Karnataka,470.0
2022-12-23,Delhi,974.0
2022-12-23,Karnataka,670.0
2022-12-24,Delhi,974.0
2022-12-24,Karnataka,530.0
2022-12-25,Delhi,1200.0
2022-12-25,Karnataka,600.0
2022-12-25,Maharashtra,350.0
2022-12-26,Delhi,970.3333333333334
2022-12-26,Karnataka,670.0
2022-12-27,Delhi,755.5
2022-12-27,Karnataka,600.0
2022-12-28,Delhi,755.5
2022-12-28,Karnataka,670.0
2022-12-28,Maharashtra,400.0
2022-12-29,Delhi,776.5
2022-12-29,Karnataka,600.0
2022-12-29,Maharashtra,450.0
2022-12-30,Delhi,653.0
2022-12-30,Karnataka,670.0
2022-12-30,Maharashtra,450.0
2022-12-31,Delhi,776.5
2022-12-31,Karnataka,670.0
2022-12-31,Maharashtra,500.0
2023-01-01,Delhi,900.0
2023-01-01,Karnataka,730.0
2023-01-01,Maharashtra,600.0
2023-01-02,Delhi,776.5
2023-01-02,Karnataka,930.0
2023-01-03,Delhi,626.5
2023-01-03,Karnataka,930.0
2023-01-03,Maharashtra,550.0
2023-01-04,Delhi,676.5
2023-01-04,Karnataka,800.0
2023-01-05,Delhi,712.0
2023-01-05,Karnataka,530.0
2023-01-06,Delhi,712.0
2023-01-06,Karnataka,670.0
2023-01-07,Delhi,762.0
2023-01-07,Karnataka,670.0
2023-01-08,Delhi,800.0
2023-01-08,Karnataka,800.0
2023-01-09,Delhi,908.0
2023-01-09,Karnataka,800.0
2023-01-09,Maharashtra,450.0
2023-01-10,Delhi,874.6666666666666
2023-01-10,Karnataka,800.0
2023-01-10,Maharashtra,375.0
2023-01-11,Delhi,896.0
2023-01-11,Karnataka,800.0
2023-01-11,Maharashtra,400.0
2023-01-12,Delhi,700.0
2023-01-12,Karnataka,1200.0
2023-01-12,Maharashtra,500.0
2023-01-13,Delhi,971.0
2023-01-13,Karnataka,1330.0
2023-01-14,Delhi,1000.0
2023-01-14,Karnataka,1330.0
2023-01-15,Delhi,1000.0
2023-01-15,Karnataka,1400.0
2023-01-16,Karnataka,1670.0
2023-01-16,Maharashtra,1250.0
2023-01-17,Karnataka,1670.0
2023-01-18,Delhi,965.5
2023-01-18,Karnataka,1330.0
2023-01-19,Delhi,911.5
2023-01-19,Karnataka,1470.0
2023-01-20,Delhi,961.5
2023-01-20,Karnataka,1330.0
2023-01-20,Maharashtra,750.0
2023-01-21,Delhi,1174.3333333333333
2023-01-21,Karnataka,1200.0
2023-01-21,Maharashtra,750.0
2023-01-22,Delhi,1300.0
2023-01-22,Karnataka,1200.0
2023-01-22,Maharashtra,700.0
2023-01-23,Delhi,1141.0
2023-01-23,Karnataka,1000.0
2023-01-23,Maharashtra,600.0
2023-01-24,Delhi,1168.6666666666667
2023-01-24,Karnataka,930.0
2023-01-25,Delhi,1302.0
2023-01-25,Karnataka,870.0
2023-01-25,Maharashtra,550.0
2023-01-26,Karnataka,930.0
2023-01-26,Maharashtra,500.0
2023-01-27,Delhi,1368.6666666666667
2023-01-27,Karnataka,870.0
2023-01-27,Maharashtra,550.0
2023-01-28,Delhi,1302.0
2023-01-28,Karnataka,930.0
2023-01-28,Maharashtra,650.0
2023-01-29,Delhi,1450.0
2023-01-29,Karnataka,930.0
2023-01-29,Maharashtra,500.0
2023-01-30,Delhi,1335.3333333333333
2023-01-30,Karnataka,1000.0
2023-01-30,Maharashtra,450.0
2023-01-31,Delhi,1191.5
2023-01-31,Karnataka,1070.0
2023-02-01,Delhi,1400.0
2023-02-01,Karnataka,930.0
2023-02-01,Maharashtra,500.0
2023-02-02,Delhi,1185.5
2023-02-02,Karnataka,1000.0
2023-02-03,Delhi,1290.3333333333333
2023-02-03,Karnataka,870.0
2023-02-04,Delhi,1390.3333333333333
2023-02-04,Karnataka,800.0
2023-02-04,Maharashtra,500.0
2023-02-05,Delhi,1600.0
2023-02-05,Karnataka,870.0
2023-02-06,Delhi,1400.0
2023-02-06,Karnataka,930.0
2023-02-07,Delhi,1040.0
2023-02-07,Karnataka,1000.0
2023-02-08,Delhi,940.0
2023-02-08,Karnataka,1070.0
2023-02-08,Maharashtra,625.0
2023-02-09,Delhi,920.0
2023-02-09,Karnataka,930.0
2023-02-09,Maharashtra,750.0
2023-02-10,Delhi,840.0
2023-02-10,Karnataka,1000.0
2023-02-11,Delhi,1060.0
2023-02-11,Karnataka,1070.0
2023-02-11,Maharashtra,900.0
2023-02-12,Delhi,1100.0
2023-02-12,Karnataka,1200.0
2023-02-12,Maharashtra,875.0
2023-02-13,Delhi,1023.0
2023-02-13,Karnataka,1200.0
2023-02-13,Maharashtra,950.0
2023-02-14,Delhi,923.0
2023-02-14,Karnataka,1270.0
2023-02-14,Maharashtra,750.0
2023-02-15,Delhi,884.5
2023-02-15,Karnataka,1130.0
2023-02-16,Delhi,989.6666666666666
2023-02-16,Karnataka,1070.0
2023-02-17,Delhi,856.3333333333334
2023-02-17,Karnataka,1270.0
2023-02-18,Delhi,1179.0
2023-02-18,Karnataka,1330.0
2023-02-18,Maharashtra,1000.0
2023-02-19,Delhi,1300.0
2023-02-19,Karnataka,1400.0
2023-02-19,Maharashtra,1050.0
2023-02-20,Delhi,1164.6666666666667
2023-02-20,Karnataka,1470.0
2023-02-21,Delhi,1031.3333333333333
2023-02-21,Karnataka,1330.0
2023-02-22,Delhi,1247.0
2023-02-22,Karnataka,1400.0
2023-02-23,Delhi,1131.3333333333333
2023-02-23,Karnataka,1000.0
2023-02-23,Maharashtra,1250.0
2023-02-24,Delhi,1431.3333333333333
2023-02-24,Karnataka,1000.0
2023-02-24,Maharashtra,750.0
2023-02-25,Delhi,1264.6666666666667
2023-02-25,Karnataka,1130.0
2023-02-25,Maharashtra,750.0
2023-02-26,Delhi,1600.0
2023-02-26,Karnataka,1200.0
2023-02-26,Maharashtra,750.0
2023-02-27,Delhi,1400.0
2023-02-27,Karnataka,1000.0
2023-02-28,Delhi,1400.0
2023-02-28,Karnataka,1130.0
2023-03-01,Delhi,1147.0
2023-03-01,Karnataka,1200.0
2023-03-01,Maharashtra,800.0
2023-03-02,Delhi,1164.6666666666667
2023-03-02,Karnataka,1270.0
2023-03-02,Maharashtra,800.0
2023-03-03,Delhi,1164.6666666666667
2023-03-03,Karnataka,1200.0
2023-03-03,Maharashtra,850.0
2023-03-04,Delhi,1097.0
2023-03-04,Karnataka,1000.0
2023-03-04,Maharashtra,750.0
2023-03-05,Delhi,1200.0
2023-03-05,Karnataka,1000.0
2023-03-05,Maharashtra,750.0
2023-03-06,Delhi,1297.0
2023-03-06,Karnataka,1000.0
2023-03-06,Maharashtra,875.0
2023-03-07,Delhi,1364.6666666666667
2023-03-07,Karnataka,1130.0
2023-03-07,Maharashtra,800.0
2023-03-08,Delhi,1400.0
2023-03-08,Karnataka,1200.0
2023-03-08,Maharashtra,750.0
2023-03-09,Delhi,1524.6666666666667
2023-03-09,Karnataka,1000.0
2023-03-09,Maharashtra,875.0
2023-03-10,Delhi,1487.0
2023-03-10,Karnataka,1270.0
2023-03-11,Delhi,1487.0
2023-03-11,Karnataka,1200.0
2023-03-11,Maharashtra,700.0
2023-03-12,Delhi,1600.0
2023-03-12,Karnataka,1000.0
2023-03-13,Delhi,1387.0
2023-03-13,Karnataka,930.0
2023-03-13,Maharashtra,850.0
2023-03-14,Delhi,1337.0
2023-03-14,Karnataka,870.0
2023-03-14,Maharashtra,875.0
2023-03-15,Delhi,1274.0
2023-03-15,Karnataka,930.0
2023-03-15,Maharashtra,750.0
2023-03-16,Karnataka,730.0
2023-03-16,Maharashtra,750.0
2023-03-17,Delhi,1900.0
2023-03-17,Karnataka,670.0
2023-03-17,Maharashtra,800.0
2023-03-18,Delhi,1400.0
2023-03-18,Karnataka,730.0
2023-03-18,Maharashtra,875.0
2023-03-19,Delhi,1400.0
2023-03-19,Karnataka,670.0
2023-03-19,Maharashtra,875.0
2023-03-20,Delhi,1250.0
2023-03-20,Karnataka,670.0
2023-03-20,Maharashtra,750.0
2023-03-21,Delhi,1000.0
2023-03-21,Karnataka,600.0
2023-03-22,Delhi,1123.0
2023-03-22,Karnataka,670.0
2023-03-22,Maharashtra,850.0
2023-03-23,Delhi,1223.0
2023-03-23,Karnataka,730.0
2023-03-24,Delhi,1073.0
2023-03-24,Karnataka,600.0
2023-03-24,Maharashtra,875.0
2023-03-25,Delhi,1423.0
2023-03-25,Karnataka,600.0
2023-03-25,Maharashtra,2000.0
2023-03-26,Delhi,1600.0
2023-03-26,Karnataka,530.0
2023-03-26,Maharashtra,850.0
2023-03-27,Delhi,1294.5
2023-03-27,Karnataka,530.0
2023-03-27,Maharashtra,875.0
2023-03-28,Delhi,1294.5
2023-03-28,Karnataka,570.0
2023-03-28,Maharashtra,875.0
2023-03-29,Delhi,983.0
2023-03-29,Karnataka,530.0
2023-03-29,Maharashtra,875.0
2023-03-30,Delhi,1222.0
2023-03-30,Karnataka,530.0
2023-03-30,Maharashtra,875.0
2023-03-31,Delhi,1155.3333333333333
2023-03-31,Karnataka,530.0
2023-03-31,Maharashtra,750.0
2023-04-01,Delhi,1122.0
2023-04-01,Karnataka,530.0
2023-04-02,Delhi,700.0
2023-04-02,Karnataka,470.0
2023-04-02,Maharashtra,700.0
2023-04-03,Delhi,983.0
2023-04-03,Karnataka,470.0
2023-04-03,Maharashtra,850.0
2023-04-04,Delhi,800.0
2023-04-04,Karnataka,530.0
2023-04-04,Maharashtra,750.0
2023-04-05,Delhi,1000.0
2023-04-05,Karnataka,470.0
2023-04-05,Maharashtra,750.0
2023-04-06,Karnataka,470.0
2023-04-06,Maharashtra,750.0
2023-04-07,Karnataka,400.0
2023-04-07,Maharashtra,650.0
2023-04-08,Delhi,995.5
2023-04-08,Karnataka,470.0
2023-04-08,Maharashtra,600.0
2023-04-09,Delhi,800.0
2023-04-09,Karnataka,470.0
2023-04-09,Maharashtra,650.0
2023-04-10,Delhi,871.5
2023-04-10,Karnataka,530.0
2023-04-10,Maharashtra,700.0
2023-04-11,Delhi,870.0
2023-04-11,Karnataka,470.0
2023-04-12,Delhi,945.5
2023-04-12,Karnataka,530.0
2023-04-13,Delhi,945.5
2023-04-13,Karnataka,400.0
2023-04-14,Delhi,817.0
2023-04-14,Karnataka,400.0
2023-04-14,Maharashtra,700.0
2023-04-15,Delhi,967.0
2023-04-15,Karnataka,470.0
2023-04-15,Maharashtra,650.0
2023-04-16,Delhi,700.0
2023-04-16,Karnataka,400.0
2023-04-16,Maharashtra,650.0
2023-04-17,Delhi,1078.0
2023-04-17,Karnataka,470.0
2023-04-17,Maharashtra,700.0
2023-04-18,Delhi,1011.3333333333334
2023-04-18,Karnataka,500.0
2023-04-18,Maharashtra,850.0
2023-04-19,Delhi,1234.0
2023-04-19,Karnataka,470.0
2023-04-19,Maharashtra,600.0
2023-04-20,Delhi,901.5
2023-04-20,Karnataka,470.0
2023-04-20,Maharashtra,650.0
2023-04-21,Delhi,803.6666666666666
2023-04-21,Karnataka,500.0
2023-04-22,Delhi,871.5
2023-04-22,Karnataka,470.0
2023-04-23,Delhi,800.0
2023-04-23,Karnataka,470.0
2023-04-23,Maharashtra,650.0
2023-04-24,Delhi,784.5
2023-04-24,Karnataka,470.0
2023-04-24,Maharashtra,400.0
2023-04-25,Delhi,778.0
2023-04-25,Karnataka,500.0
2023-04-25,Maharashtra,400.0
2023-04-26,Delhi,767.0
2023-04-26,Karnataka,400.0
2023-04-26,Maharashtra,450.0
2023-04-27,Delhi,744.6666666666666
2023-04-27,Karnataka,400.0
2023-04-27,Maharashtra,375.0
2023-04-28,Delhi,700.0
2023-04-28,Karnataka,400.0
2023-04-29,Delhi,650.0
2023-04-29,Karnataka,400.0
2023-04-29,Maharashtra,275.0
2023-04-30,Delhi,700.0
2023-04-30,Karnataka,430.0
2023-04-30,Maharashtra,275.0
2023-05-01,Delhi,634.3333333333334
2023-05-01,Karnataka,470.0
2023-05-01,Maharashtra,425.0
2023-05-02,Delhi,651.5
2023-05-02,Karnataka,530.0
2023-05-02,Maharashtra,160.0
2023-05-03,Delhi,757.0
2023-05-03,Karnataka,470.0
2023-05-03,Maharashtra,350.0
2023-05-04,Delhi,657.0
2023-05-04,Karnataka,470.0
2023-05-04,Maharashtra,375.0
2023-05-05,Delhi,400.0
2023-05-05,Karnataka,470.0
2023-05-05,Maharashtra,375.0
2023-05-06,Delhi,741.3333333333334
2023-05-06,Karnataka,530.0
2023-05-06,Maharashtra,450.0
2023-05-07,Delhi,800.0
2023-05-07,Karnataka,530.0
2023-05-07,Maharashtra,400.0
2023-05-08,Delhi,664.5
2023-05-08,Karnataka,670.0
2023-05-08,Maharashtra,2200.0
2023-05-09,Delhi,715.5
2023-05-09,Karnataka,730.0
2023-05-10,Delhi,715.5
2023-05-10,Karnataka,730.0
2023-05-10,Maharashtra,650.0
2023-05-11,Delhi,715.5
2023-05-11,Karnataka,800.0
2023-05-11,Maharashtra,500.0
2023-05-12,Delhi,877.0
2023-05-12,Karnataka,670.0
2023-05-13,Delhi,810.3333333333334
2023-05-13,Karnataka,730.0
2023-05-13,Maharashtra,600.0
2023-05-14,Delhi,950.0
2023-05-14,Karnataka,800.0
2023-05-14,Maharashtra,400.0
2023-05-15,Delhi,823.6666666666666
2023-05-15,Karnataka,930.0
2023-05-15,Maharashtra,500.0
2023-05-16,Delhi,637.0
2023-05-16,Karnataka,800.0
2023-05-16,Maharashtra,600.0
2023-05-17,Delhi,573.0
2023-05-17,Karnataka,670.0
2023-05-18,Delhi,690.3333333333334
2023-05-18,Karnataka,600.0
2023-05-18,Maharashtra,300.0
2023-05-19,Delhi,790.3333333333334
2023-05-19,Karnataka,670.0
2023-05-20,Delhi,690.3333333333334
2023-05-20,Karnataka,670.0
2023-05-20,Maharashtra,400.0
2023-05-21,Delhi,850.0
2023-05-21,Karnataka,730.0
2023-05-21,Maharashtra,450.0
2023-05-22,Delhi,485.5
2023-05-22,Karnataka,730.0
2023-05-23,Delhi,485.5
2023-05-23,Karnataka,730.0
2023-05-23,Maharashtra,500.0
2023-05-24,Delhi,535.5
2023-05-24,Karnataka,670.0
2023-05-25,Delhi,845.5
2023-05-25,Karnataka,730.0
2023-05-25,Maharashtra,400.0
2023-05-26,Delhi,778.5
2023-05-26,Karnataka,800.0
2023-05-27,Delhi,685.6666666666666
2023-05-27,Karnataka,700.0
2023-05-28,Delhi,750.0
2023-05-28,Karnataka,800.0
2023-05-29,Delhi,667.0
2023-05-29,Karnataka,930.0
2023-05-30,Delhi,717.0
2023-05-30,Karnataka,1000.0
2023-05-30,Maharashtra,750.0
2023-05-31,Delhi,425.5
2023-05-31,Karnataka,1330.0
2023-05-31,Maharashtra,750.0
2023-06-01,Delhi,825.5
2023-06-01,Karnataka,1000.0
2023-06-01,Maharashtra,850.0
2023-06-02,Delhi,825.5
2023-06-02,Karnataka,800.0
2023-06-02,Maharashtra,1000.0
